Date Time,Open,High,Low,Close,Volume,Adj Close
2018-02-17 10:15:00,0.0443,0.0447,0.0442,0.0444,79265.69483897,0.0444
2018-02-17 10:00:00,0.0441,0.0443,0.0439,0.0443,92522.38395718,0.0443
2018-02-17 09:45:00,0.0443,0.0443,0.0439,0.044,131967.00661827545,0.044
2018-02-17 09:30:00,0.0439,0.0444,0.0438,0.0443,99477.16446133,0.0443
2018-02-17 09:15:00,0.044,0.044,0.0438,0.0439,61640.38913897,0.0439
2018-02-17 09:00:00,0.044,0.0442,0.0438,0.044,87575.44171356,0.044
2018-02-17 08:45:00,0.044,0.0441,0.0438,0.0438,62175.53800158,0.0438
2018-02-17 08:30:00,0.0444,0.0444,0.0439,0.044,181594.85837760958,0.044
2018-02-17 08:15:00,0.0444,0.0446,0.0443,0.0444,125107.3534151,0.0444
2018-02-17 08:00:00,0.0444,0.0446,0.0441,0.0444,129076.35289541,0.0444
2018-02-17 07:45:00,0.0441,0.0445,0.0437,0.0443,72439.67627960545,0.0443
2018-02-17 07:30:00,0.044,0.0447,0.044,0.0441,186511.8464442,0.0441
2018-02-17 07:15:00,0.0435,0.044,0.0435,0.044,113547.93209329,0.044
2018-02-17 07:00:00,0.0433,0.0438,0.0432,0.0436,114985.91923372903,0.0436
2018-02-17 06:45:00,0.0431,0.0433,0.043,0.0433,35492.91469640742,0.0433
2018-02-17 06:30:00,0.0428,0.0431,0.0428,0.043,32339.86143188,0.043
2018-02-17 06:15:00,0.0426,0.0429,0.0425,0.0428,17243.328046509814,0.0428
2018-02-17 06:00:00,0.0426,0.0427,0.0425,0.0426,14667.68190194,0.0426
2018-02-17 05:45:00,0.0426,0.0428,0.0425,0.0426,13971.40459185,0.0426
2018-02-17 05:30:00,0.0427,0.0428,0.0425,0.0427,24316.79693856,0.0427
2018-02-17 05:15:00,0.0428,0.0429,0.0426,0.0427,30070.596400150185,0.0427
2018-02-17 05:00:00,0.0427,0.0428,0.0425,0.0428,59918.95629433,0.0428
2018-02-17 04:45:00,0.0427,0.0427,0.0426,0.0427,4406.29165822,0.0427
2018-02-17 04:30:00,0.0427,0.0428,0.0426,0.0427,15274.41659773,0.0427
2018-02-17 04:15:00,0.0426,0.0427,0.0424,0.0427,7204.25487783,0.0427
2018-02-17 04:00:00,0.0425,0.0427,0.0425,0.0425,21725.67746893,0.0425
2018-02-17 03:45:00,0.0423,0.0428,0.0423,0.0426,28673.57133161,0.0426
2018-02-17 03:30:00,0.0423,0.0423,0.0421,0.0422,17210.8331865,0.0422
2018-02-17 03:15:00,0.0422,0.0425,0.0421,0.0422,29366.17922918,0.0422
2018-02-17 03:00:00,0.0423,0.0425,0.0422,0.0422,36860.91376082,0.0422
2018-02-17 02:45:00,0.0423,0.0427,0.0422,0.0424,27187.36109606,0.0424
2018-02-17 02:30:00,0.0419,0.0423,0.0419,0.0423,75013.09778854,0.0423
2018-02-17 02:15:00,0.0418,0.042,0.0417,0.0419,51604.79038426,0.0419
2018-02-17 02:00:00,0.0427,0.0427,0.0418,0.0419,125880.44079219,0.0419
2018-02-17 01:45:00,0.0427,0.0428,0.0425,0.0426,28349.72233274,0.0426
2018-02-17 01:30:00,0.0426,0.0428,0.0423,0.0426,47013.93910112,0.0426
2018-02-17 01:15:00,0.0427,0.043,0.0426,0.0426,40359.68447021,0.0426
2018-02-17 01:00:00,0.0429,0.0432,0.0425,0.0426,102640.59455859,0.0426
2018-02-17 00:45:00,0.0428,0.043,0.0428,0.0428,41099.59705693,0.0428
2018-02-17 00:30:00,0.0428,0.0431,0.0427,0.0429,62031.00025247,0.0429
2018-02-17 00:15:00,0.0427,0.0429,0.0426,0.0428,67198.82550616,0.0428
2018-02-17 00:00:00,0.0429,0.043,0.0422,0.0427,168512.6077141,0.0427
2018-02-16 23:45:00,0.0429,0.0431,0.0427,0.0429,138387.41771654,0.0429
2018-02-16 23:30:00,0.0429,0.0432,0.0428,0.043,265090.5821353326,0.043
2018-02-16 23:15:00,0.0426,0.043,0.0426,0.0429,80159.93035139,0.0429
2018-02-16 23:00:00,0.0427,0.0434,0.0425,0.0426,224650.23536699,0.0426
2018-02-16 22:45:00,0.0429,0.0435,0.0428,0.0429,263540.61290833,0.0429
2018-02-16 22:30:00,0.0419,0.0432,0.0419,0.0429,446329.31598451093,0.0429
2018-02-16 22:15:00,0.0415,0.0421,0.041,0.0419,163372.91230557,0.0419
2018-02-16 22:00:00,0.0414,0.0416,0.0412,0.0415,62673.98338883,0.0415
2018-02-16 21:45:00,0.0414,0.0416,0.0411,0.0414,51277.81351839,0.0414
2018-02-16 21:30:00,0.0418,0.042,0.0414,0.0414,136068.40208466,0.0414
2018-02-16 21:15:00,0.0414,0.0419,0.0414,0.0418,105783.08958071,0.0418
2018-02-16 21:00:00,0.0414,0.0415,0.0411,0.0414,49834.83646345,0.0414
2018-02-16 20:45:00,0.0409,0.0414,0.0409,0.0413,49692.83004457231,0.0413
2018-02-16 20:30:00,0.041,0.0411,0.0407,0.0409,46781.02964144,0.0409
2018-02-16 20:15:00,0.0409,0.0412,0.0408,0.041,49339.84546408,0.041
2018-02-16 20:00:00,0.0406,0.0411,0.0406,0.0409,44228.37232175,0.0409
2018-02-16 19:45:00,0.0403,0.0409,0.0403,0.0406,35480.16829678,0.0406
2018-02-16 19:30:00,0.0398,0.0404,0.0398,0.0403,54141.05048717,0.0403
2018-02-16 19:15:00,0.0403,0.0405,0.0397,0.0398,108454.56043548,0.0398
2018-02-16 19:00:00,0.0403,0.0404,0.04,0.0403,28749.07719205,0.0403
2018-02-16 18:45:00,0.0402,0.0405,0.0401,0.0402,43420.38988923,0.0402
2018-02-16 18:30:00,0.0405,0.0409,0.0401,0.0402,82798.69852468,0.0402
2018-02-16 18:15:00,0.0403,0.0405,0.04,0.0404,75316.2842833,0.0404
2018-02-16 18:00:00,0.041,0.0412,0.0403,0.0404,148696.92071527,0.0404
2018-02-16 17:45:00,0.041,0.0415,0.0408,0.041,65877.6110536,0.041
2018-02-16 17:30:00,0.0409,0.0413,0.0409,0.041,31808.88187888,0.041
2018-02-16 17:15:00,0.041,0.0413,0.0407,0.0409,47120.66709332,0.0409
2018-02-16 17:00:00,0.0409,0.041,0.0406,0.041,53020.70425158,0.041
2018-02-16 16:45:00,0.0408,0.0412,0.0407,0.0409,66744.71131731,0.0409
2018-02-16 16:30:00,0.0406,0.0408,0.0402,0.0407,37178.11947618,0.0407
2018-02-16 16:15:00,0.0406,0.0409,0.0405,0.0406,42430.95123029,0.0406
2018-02-16 16:00:00,0.0402,0.0407,0.0398,0.0407,185599.6901624,0.0407
2018-02-16 15:45:00,0.0405,0.0407,0.0402,0.0402,65188.30019314,0.0402
2018-02-16 15:30:00,0.0408,0.0409,0.0401,0.0405,92566.67568288,0.0405
2018-02-16 15:15:00,0.0409,0.041,0.0407,0.0409,58812.02945544,0.0409
2018-02-16 15:00:00,0.041,0.0411,0.0406,0.0408,67278.81817258,0.0408
2018-02-16 14:45:00,0.0408,0.0412,0.0407,0.041,50494.06213532,0.041
2018-02-16 14:30:00,0.0416,0.0416,0.0408,0.041,90407.29703208,0.041
2018-02-16 14:15:00,0.0418,0.042,0.0413,0.0416,57688.4450689,0.0416
2018-02-16 14:00:00,0.0416,0.042,0.0416,0.0418,36649.74489193,0.0418
2018-02-16 13:45:00,0.042,0.0421,0.0415,0.0416,83849.22961631,0.0416
2018-02-16 13:30:00,0.0417,0.042,0.0416,0.042,44761.6803567,0.042
2018-02-16 13:15:00,0.0414,0.0417,0.0413,0.0416,97562.25954767,0.0416
2018-02-16 13:00:00,0.0412,0.0414,0.0411,0.0414,76447.18821904,0.0414
2018-02-16 12:45:00,0.0416,0.0416,0.041,0.0412,87717.10802513,0.0412
2018-02-16 12:30:00,0.0417,0.0417,0.0412,0.0415,116037.29036429668,0.0415
2018-02-16 12:15:00,0.0418,0.042,0.0415,0.0417,134869.64546926,0.0417
2018-02-16 12:00:00,0.0422,0.0425,0.0417,0.0419,86089.94811323,0.0419
2018-02-16 11:45:00,0.0421,0.0425,0.0417,0.0423,143689.52903979,0.0423
2018-02-16 11:30:00,0.0424,0.0425,0.042,0.042,54181.37012714,0.042
2018-02-16 11:15:00,0.0425,0.0427,0.0423,0.0424,58443.84665796,0.0424
2018-02-16 11:00:00,0.0427,0.0427,0.0423,0.0424,80799.08814288,0.0424
2018-02-16 10:45:00,0.0427,0.043,0.0425,0.0426,66395.16718641,0.0426
2018-02-16 10:30:00,0.0426,0.043,0.0426,0.0427,72168.9321509,0.0427
2018-02-16 10:15:00,0.043,0.0431,0.0424,0.0427,174557.34136221,0.0427
2018-02-16 10:00:00,0.043,0.0439,0.0429,0.0432,210504.61783616,0.0432
2018-02-16 09:45:00,0.043,0.043,0.0425,0.043,65079.54163227776,0.043
2018-02-16 09:30:00,0.0428,0.0432,0.0426,0.0428,155987.3413273,0.0428
2018-02-16 09:15:00,0.0434,0.0434,0.0421,0.0429,209306.78553188,0.0429
2018-02-16 09:00:00,0.0427,0.0439,0.0427,0.0434,458402.6298102075,0.0434
2018-02-16 08:45:00,0.0416,0.043,0.0416,0.0428,255592.17051533,0.0428
2018-02-16 08:30:00,0.0415,0.0416,0.0412,0.0416,66185.13767223,0.0416
2018-02-16 08:15:00,0.0413,0.0415,0.0411,0.0414,20955.30458621,0.0414
2018-02-16 08:00:00,0.0411,0.0414,0.041,0.0413,32022.36753098,0.0413
2018-02-16 07:45:00,0.0413,0.0414,0.0411,0.0412,30761.43783468,0.0412
2018-02-16 07:30:00,0.0414,0.0414,0.0412,0.0413,52526.34352435,0.0413
2018-02-16 07:15:00,0.0412,0.0415,0.0411,0.0414,66522.3185114,0.0414
2018-02-16 07:00:00,0.0409,0.0412,0.0409,0.0412,33606.05711505,0.0412
2018-02-16 06:45:00,0.0411,0.0412,0.0407,0.0409,59281.81956809,0.0409
2018-02-16 06:30:00,0.0404,0.0411,0.0404,0.0411,52536.82725359,0.0411
2018-02-16 06:15:00,0.0406,0.0406,0.0402,0.0405,53002.32653978,0.0405
2018-02-16 06:00:00,0.0403,0.0409,0.0403,0.0405,36621.01671722,0.0405
2018-02-16 05:45:00,0.0405,0.0408,0.0403,0.0403,33352.2001721,0.0403
2018-02-16 05:30:00,0.0406,0.0408,0.0404,0.0405,34658.22342587,0.0405
2018-02-16 05:15:00,0.0407,0.0408,0.0405,0.0406,27733.1712229,0.0406
2018-02-16 05:00:00,0.0407,0.0407,0.0406,0.0407,29932.80381285,0.0407
2018-02-16 04:45:00,0.0406,0.0408,0.0405,0.0407,19190.28583001,0.0407
2018-02-16 04:30:00,0.0409,0.041,0.0404,0.0406,19867.34175929,0.0406
2018-02-16 04:15:00,0.0411,0.0413,0.0407,0.0409,25286.0026964,0.0409
2018-02-16 04:00:00,0.0408,0.0412,0.0408,0.041,45168.53499794,0.041
2018-02-16 03:45:00,0.041,0.041,0.0408,0.0409,48276.73486274,0.0409
2018-02-16 03:30:00,0.0411,0.0412,0.0409,0.041,25528.65756843,0.041
2018-02-16 03:15:00,0.0409,0.0413,0.0408,0.0411,39123.70208181,0.0411
2018-02-16 03:00:00,0.0405,0.041,0.0405,0.0408,13128.57739857,0.0408
2018-02-16 02:45:00,0.0408,0.0408,0.0405,0.0405,38618.86494541,0.0405
2018-02-16 02:30:00,0.0414,0.0415,0.0409,0.0409,57497.65158435,0.0409
2018-02-16 02:15:00,0.0412,0.0414,0.0411,0.0414,69238.11852124,0.0414
2018-02-16 02:00:00,0.0409,0.0412,0.0407,0.0412,58437.93462436,0.0412
2018-02-16 01:45:00,0.0409,0.0411,0.0408,0.0408,45547.14677904,0.0408
2018-02-16 01:30:00,0.041,0.0411,0.0407,0.0408,62404.58789366,0.0408
2018-02-16 01:15:00,0.0405,0.0411,0.0405,0.0411,88961.75314621,0.0411
2018-02-16 01:00:00,0.0404,0.0406,0.0401,0.0405,110256.71699518,0.0405
2018-02-16 00:45:00,0.0404,0.0405,0.0402,0.0405,25982.94357024,0.0405
2018-02-16 00:30:00,0.0407,0.0407,0.04,0.0403,94646.00858221,0.0403
2018-02-16 00:15:00,0.0401,0.0407,0.0399,0.0406,64164.29749789,0.0406
2018-02-16 00:00:00,0.0406,0.0406,0.0398,0.0401,118083.77795253307,0.0401
2018-02-15 23:45:00,0.0407,0.0408,0.0404,0.0406,58339.52028055,0.0406
2018-02-15 23:30:00,0.0406,0.041,0.0406,0.0406,90084.51231825,0.0406
2018-02-15 23:15:00,0.0405,0.0407,0.0404,0.0406,63372.88161478,0.0406
2018-02-15 23:00:00,0.0407,0.0409,0.0404,0.0406,153801.42739005,0.0406
2018-02-15 22:45:00,0.0402,0.0409,0.0401,0.0407,239616.79007102014,0.0407
2018-02-15 22:30:00,0.0404,0.0406,0.0401,0.0403,104811.72237642,0.0403
2018-02-15 22:15:00,0.0401,0.0406,0.0401,0.0404,52475.17999159,0.0404
2018-02-15 22:00:00,0.0401,0.0404,0.0399,0.04,68601.71549904,0.04
2018-02-15 21:45:00,0.0399,0.0402,0.0398,0.0401,43949.02846161,0.0401
2018-02-15 21:30:00,0.04,0.0401,0.0396,0.0399,26910.41068325,0.0399
2018-02-15 21:15:00,0.0398,0.0402,0.0397,0.0399,40785.70066028,0.0399
2018-02-15 21:00:00,0.0399,0.04,0.0396,0.0397,55649.05731312,0.0397
2018-02-15 20:45:00,0.0399,0.04,0.0398,0.0399,29776.24358571,0.0399
2018-02-15 20:30:00,0.0395,0.04,0.0395,0.0399,72801.55138425,0.0399
2018-02-15 20:15:00,0.0395,0.0395,0.0391,0.0395,71493.45741809,0.0395
2018-02-15 20:00:00,0.0392,0.0395,0.039,0.0395,106796.65589836641,0.0395
2018-02-15 19:45:00,0.039,0.0394,0.0385,0.0391,56509.94534942,0.0391
2018-02-15 19:30:00,0.0393,0.0395,0.0389,0.0391,83640.61646126,0.0391
2018-02-15 19:15:00,0.0399,0.04,0.0393,0.0393,37224.81302649,0.0393
2018-02-15 19:00:00,0.0396,0.04,0.0396,0.04,113566.22805635,0.04
2018-02-15 18:45:00,0.0398,0.0399,0.0395,0.0396,229392.160452,0.0396
2018-02-15 18:30:00,0.0396,0.0399,0.0395,0.0398,95256.31053283,0.0398
2018-02-15 18:15:00,0.0391,0.04,0.0387,0.0397,262775.51252579,0.0397
2018-02-15 18:00:00,0.0405,0.0407,0.0391,0.0391,437189.19532854,0.0391
2018-02-15 17:45:00,0.0415,0.0415,0.0401,0.0406,364409.91485067,0.0406
2018-02-15 17:30:00,0.0416,0.0416,0.0413,0.0416,35111.98499299,0.0416
2018-02-15 17:15:00,0.0417,0.0418,0.0415,0.0416,115431.41733831,0.0416
2018-02-15 17:00:00,0.0414,0.0417,0.0412,0.0417,120893.47746948,0.0417
2018-02-15 16:45:00,0.0414,0.0415,0.0412,0.0415,113503.34152582,0.0415
2018-02-15 16:30:00,0.0413,0.0415,0.0411,0.0413,90889.56297479,0.0413
2018-02-15 16:15:00,0.0414,0.0415,0.0411,0.0413,79009.31322836,0.0413
2018-02-15 16:00:00,0.0415,0.0416,0.0413,0.0415,92469.44660443,0.0415
2018-02-15 15:45:00,0.0414,0.0416,0.0412,0.0415,92421.0539555,0.0415
2018-02-15 15:30:00,0.0413,0.0414,0.0412,0.0414,20167.49058523,0.0414
2018-02-15 15:15:00,0.0412,0.0416,0.0412,0.0413,52015.96909747,0.0413
2018-02-15 15:00:00,0.041,0.0414,0.0409,0.0413,63537.67567022,0.0413
2018-02-15 14:45:00,0.041,0.0411,0.0408,0.0411,64002.67818318,0.0411
2018-02-15 14:30:00,0.041,0.0412,0.0409,0.0411,39382.90430319,0.0411
2018-02-15 14:15:00,0.0411,0.0413,0.041,0.041,41575.05468004,0.041
2018-02-15 14:00:00,0.0409,0.0411,0.0407,0.041,91982.5730722,0.041
2018-02-15 13:45:00,0.0411,0.0412,0.0409,0.0409,53364.0953069,0.0409
2018-02-15 13:30:00,0.0408,0.0411,0.0407,0.0411,51991.60019317,0.0411
2018-02-15 13:15:00,0.0409,0.0409,0.0405,0.0408,139451.05764727,0.0408
2018-02-15 13:00:00,0.0415,0.0415,0.0408,0.0408,166522.29168283,0.0408
2018-02-15 12:45:00,0.0414,0.0418,0.0412,0.0415,195345.57636898,0.0415
2018-02-15 12:30:00,0.0413,0.0418,0.0413,0.0416,119392.38848843,0.0416
2018-02-15 12:15:00,0.0412,0.0413,0.0408,0.0413,231093.22118399,0.0413
2018-02-15 12:00:00,0.0413,0.0413,0.041,0.0412,73724.25134942,0.0412
2018-02-15 11:45:00,0.0411,0.0413,0.041,0.0412,48993.80516126893,0.0412
2018-02-15 11:30:00,0.0409,0.0412,0.0406,0.0412,130213.25070505,0.0412
2018-02-15 11:15:00,0.041,0.0419,0.0409,0.0409,196685.76026124,0.0409
2018-02-15 11:00:00,0.0411,0.0412,0.0409,0.041,83143.96172171,0.041
2018-02-15 10:45:00,0.0408,0.0413,0.0407,0.0411,153750.708920998,0.0411
2018-02-15 10:30:00,0.0407,0.0409,0.0405,0.0409,95685.50248965,0.0409
2018-02-15 10:15:00,0.0402,0.0409,0.0402,0.0407,119828.02951205,0.0407
2018-02-15 10:00:00,0.0399,0.0404,0.0397,0.0399,58155.87311691,0.0399
2018-02-15 09:45:00,0.0398,0.04,0.0396,0.0398,94665.10004249,0.0398
2018-02-15 09:30:00,0.0402,0.0404,0.0399,0.0399,121916.74792611698,0.0399
2018-02-15 09:15:00,0.0399,0.0404,0.0398,0.0402,49285.46136276,0.0402
2018-02-15 09:00:00,0.04,0.04,0.0395,0.0399,98401.03070028,0.0399
2018-02-15 08:45:00,0.0401,0.0403,0.0397,0.0399,125566.49449249,0.0399
2018-02-15 08:30:00,0.0407,0.0407,0.04,0.0401,192005.28889836,0.0401
2018-02-15 08:15:00,0.0408,0.0411,0.0407,0.0408,99383.62785211,0.0408
2018-02-15 08:00:00,0.041,0.041,0.0404,0.0408,112249.24227638,0.0408
2018-02-15 07:45:00,0.0411,0.0415,0.0409,0.0409,105144.33480297,0.0409
2018-02-15 07:30:00,0.0404,0.0415,0.0404,0.0411,171081.95183979,0.0411
2018-02-15 07:15:00,0.0405,0.0407,0.0402,0.0404,72851.07251416,0.0404
2018-02-15 07:00:00,0.0406,0.0406,0.0403,0.0406,64172.35771674,0.0406
2018-02-15 06:45:00,0.0403,0.0408,0.0403,0.0406,100675.60988308,0.0406
2018-02-15 06:30:00,0.04,0.0405,0.04,0.0404,43311.18818669,0.0404
2018-02-15 06:15:00,0.0401,0.0402,0.0398,0.0402,31489.74577412,0.0402
2018-02-15 06:00:00,0.0399,0.0404,0.0399,0.0401,16179.04402857,0.0401
2018-02-15 05:45:00,0.0399,0.0402,0.0395,0.04,40961.89419658,0.04
2018-02-15 05:30:00,0.0395,0.0399,0.0395,0.0399,52428.49649158,0.0399
2018-02-15 05:15:00,0.0398,0.0399,0.0394,0.0396,49021.09087921,0.0396
2018-02-15 05:00:00,0.0399,0.0401,0.0396,0.0398,17397.51455714,0.0398
